SK_ID_CURR,TARGET
105297,0.03630391182040955
105332,0.45386920018096083
105333,0.1067079076043235
105343,0.32503345846093423
105344,0.3151978688633807
105345,0.8054553176202471
105357,0.4220865876079783
105359,0.4940346743737258
105366,0.9137075397153306
105367,0.28730579969027614
105370,0.04673972116227421
105377,0.46829983701944183
105390,0.20510579723523856
105399,0.10852958765899001
105403,0.558773516643494
105404,0.36441862235513883
105414,0.21773823568796863
105417,0.39840798543551414
105425,0.6632125108751485
105452,0.7393703752202209
105454,0.4597274872363837
105456,0.484899201600489
105470,0.280565884639135
105471,0.29844666780388446
105483,0.5401796204632876
105493,0.561918621004827
105508,0.4328906054293788
105514,0.5350987096972525
105515,0.20628104358364693
105528,0.7984678136790001
105529,0.1652424650370662
105531,0.3137558147902702
105532,0.45699347556802944
105558,0.1307910530257799
105574,0.18476948067241725
105578,0.05087437499692693
105584,0.8863740118425815
105595,0.3000848369193709
105617,0.5951608673635678
105618,0.32618767726667836
105621,0.3041603831983307
105625,0.35496410276589896
105629,0.39362083624234256
105630,0.07381353789377383
105634,0.16253921410095173
105635,0.1907298193433995
105641,0.6706795941793636
105647,0.4222332029138618
105648,0.3109744948787623
105655,0.22145972295148153
105657,0.21959449739039866
105672,0.5279584068676814
105678,0.5681991003320495
105682,0.35963574516536856
105691,0.3141399559733023
105692,0.17186972376405937
105706,0.2724415958955485
105712,0.2547138309435773
105720,0.17777339532328554
105734,0.10695443772397205
105735,0.2407125360189339
105736,0.7628084166848188
105737,0.09647638102136982
105738,0.6471331901233396
105740,0.7407263833423658
105744,0.2894460856908811
105747,0.2920772616765378
105749,0.5837984463117891
105754,0.3714337333457741
105758,0.23561106288404945
105760,0.41226902088911355
105767,0.6890957257054454
105784,0.4825263548722588
105791,0.12615813258213168
105802,0.4926475196095496
105807,0.762540278702902
105809,0.33034504961512867
105816,0.5122745670226084
105817,0.13381588834986738
105824,0.6214952736861219
105832,0.3710171289338566
105856,0.24807675750114003
105865,0.2223303246865849
105899,0.7589695251865888
105906,0.3342048964762304
105916,0.3883311815434417
105923,0.35481930997146205
105937,0.6031986791919263
105965,0.28401944134461526
105966,0.5772507065334049
105968,0.23790856603897137
105973,0.2666915950241993
105976,0.531226328637954
105978,0.6119123221721702
105979,0.2759712960016699
105991,0.39424487276773057
105998,0.45294053999797185
105999,0.19150504515734781
106000,0.6299654856806413
106001,0.31296572971317677
106010,0.9546506770494698
106011,0.24448781851190848
106013,0.605261838052479
106015,0.18744638036284722
106026,0.13271109121276495
106032,0.13362324258409183
106035,0.6372702981856331
106040,0.5122653032710053
106041,0.6825742552882565
106044,0.18491198591060706
106053,0.6840518550730377
106054,0.15072966205374597
106065,0.6365532884765774
106081,0.3204763832882226
106083,0.679500993666562
106087,0.20944102751835966
106090,0.4599640445592275
106101,0.3032305609865871
106102,0.30682916846535657
106109,0.4352770024025566
106116,0.5710804491754141
106150,0.11429264013093042
106155,0.5776389071919996
106166,0.17847684625590718
106176,0.6381548556358287
106189,0.3488067262172237
106199,0.5519120205838607
106205,0.5513024182028636
106206,0.562642427572269
106211,0.17064872413297516
106214,0.34499335635314016
106216,0.4407466738264977
106217,0.3002633730801154
106225,0.07830363793044513
106249,0.33786634508841834
106256,0.4519447863571464
106258,0.33878827286065694
106261,0.47862792196535997
106262,0.47221939415876907
106264,0.1303693527954087
106271,0.2957552962615784
106276,0.20163937109456362
106277,0.6483627427280696
106286,0.4072004409859058
106293,0.2855705604765973
106295,0.2234221751567508
106296,0.2174635613930784
106297,0.5637376618815948
106298,0.40180200330361376
106311,0.3608883966343201
106314,0.32933861999312736
106320,0.32927953712460295
106334,0.6291511928790983
106346,0.3208215428735783
106347,0.2646540760429421
106349,0.3857524174465517
106354,0.5382362566279714
106360,0.03864891233970319
106373,0.5228233237702493
106377,0.2271500111465433
106386,0.7766176559484311
106387,0.2985861340601211
106391,0.16255258257609514
106401,0.737194703548345
106411,0.5005079975704685
106413,0.7700181240480053
106426,0.733334969624543
106427,0.4890064816949032
106428,0.46521428874386495
106434,0.32409051493046903
106438,0.24826084693367956
106440,0.22265983262602626
106441,0.4279409450389962
106452,0.7278386059308245
106453,0.5064537579442204
106454,0.36436689122671867
106457,0.5528139223719413
106484,0.179596803870032
106488,0.7206621483251582
106491,0.680679106824423
106514,0.6061633537683077
106527,0.3830162657409948
106528,0.16753871186461997
106529,0.09081743178115015
106534,0.7407232075583849
106550,0.7941718671443898
106577,0.3003152485152847
106585,0.6621116444090825
106590,0.013870626878224756
106607,0.2662524878596159
106610,0.5007896286598262
106611,0.2574967669195192
106612,0.603258996160979
106624,0.28896171910815593
106631,0.1368804720898749
106647,0.7819581462823899
106660,0.8214909079662118
106674,0.15169155862254177
106687,0.20432341081834762
106712,0.4013603427976843
106713,0.3349730200283962
106717,0.23221321884063076
106720,0.6786878568985091
106721,0.48363071072628194
106724,0.5128108539388058
106735,0.5390431506956166
106739,0.37360053711003327
106740,0.5974378249862
106754,0.451411472778154
106760,0.8986255207315813
106761,0.4765514775342039
106784,0.5939547866994936
106787,0.5651142263968656
106797,0.10463317859874262
106798,0.6953703602346273
106802,0.5922213870461213
106803,0.2661219558483772
106804,0.8512568699790306
106805,0.49018401376166115
106810,0.5861569186522204
106812,0.7497036874340783
106813,0.23677438245182036
106817,0.3682452384287015
106822,0.33273181810860675
106823,0.3540259111181528
106827,0.13487580006442831
106841,0.31694135404002366
106851,0.4886241244539464
106852,0.43601518168690245
106853,0.6713355611347441
106854,0.9566877648942907
106861,0.2684320880572136
106873,0.4075602713147376
106877,0.21138210082082437
106878,0.10801146308868609
106881,0.49625342708507597
106900,0.11492268576139912
106906,0.2835686273341232
106907,0.4733545354752039
106914,0.6093291605407756
106916,0.4336812213946141
106924,0.18804550796148783
106931,0.21323669519267166
106936,0.4864659780344222
106937,0.4665797093524957
106938,0.20442936323975205
106939,0.3848614441191565
106943,0.1976844434948901
106944,0.5349710943738233
106967,0.2627808460359244
106980,0.11901130815035854
106986,0.5042270847212406
106987,0.25645131492759043
106990,0.1777972465867204
107013,0.10304887396796064
107023,0.484025883978664
107033,0.486120392717025
107037,0.5890269504136492
107048,0.2808897842512444
107071,0.34181441124718986
107081,0.12587127812541477
107113,0.5390461020896952
107130,0.09294094014223367
107131,0.1800364840562611
107145,0.4615224185964742
107156,0.5618499888634004
107219,0.5356260412308643
107222,0.4212441394812079
107223,0.8013425022461467
107232,0.7257827898870253
107245,0.4015860539863034
107246,0.3146891019914176
107247,0.3448176942431764
107256,0.13157663075549653
107259,0.11636400022706986
107260,0.04025891735857475
107279,0.8539079629207905
107280,0.37567304803505747
107281,0.3240029380881404
107285,0.367601904083661
107329,0.09210254270912122
107337,0.5461779720449779
107349,0.5922323946982807
107350,0.2437140084326214
107351,0.1283830907981925
107359,0.8522008058077727
107391,0.6544247238922565
107394,0.36671761842119754
107395,0.3282252877944515
107406,0.33156275120070344
107416,0.5938489395943405
107417,0.10184566202683683
107418,0.3483800728231243
107419,0.3118936456542568
107444,0.12669153516863627
107445,0.33834340215166747
107446,0.5164501330723984
107460,0.6367146883150832
107470,0.4513306710445801
107475,0.3870362385659411
107520,0.22979225007944729
107526,0.6384292369700126
107527,0.1869393630949742
107530,0.06144552401658803
107532,0.4499061162283023
107534,0.4909195748222779
107535,0.3696234492326464
107554,0.751579711405362
107556,0.11265764138072841
107559,0.6710582440150473
107561,0.1430037241955812
107564,0.49594804774749446
107566,0.30583232118944415
107571,0.45462918054249457
107590,0.7534241662943846
107602,0.5569876746427301
107625,0.5620902006685643
107626,0.8351538958220209
107635,0.11721164966217403
107636,0.2517434367253965
107645,0.24945775193737138
107652,0.7162345983015813
107655,0.23244640599838873
107668,0.3952346376319688
107670,0.342400505075389
107677,0.03106489620967175
107680,0.5909549982752701
107683,0.6200537907110584
107684,0.17220248133478613
107691,0.35363995781434476
107692,0.4032087508133016
107703,0.27391425135717473
107709,0.16677142993951855
107710,0.3814861219462235
107721,0.5966251633442081
107725,0.6852219311331935
107727,0.5985579287013221
107739,0.24661614281014332
107740,0.5050567210955057
107741,0.2591974346529738
107747,0.23471394385710503
107765,0.8062950067109454
107768,0.06308394536737708
107775,0.49309127219005633
107782,0.7509882069118208
107790,0.29252939800414457
107801,0.24279579095674764
107807,0.20099587326913546
107811,0.35749002091900905
107817,0.45432509055211234
107826,0.3072920950318413
107838,0.6049065504939095
107839,0.2423066253398616
107843,0.6152317135820754
107847,0.4353872873015086
107849,0.6446706711755307
107850,0.5518042037290442
107867,0.47595250403185296
107871,0.5285359354571026
107908,0.22080903360904797
107913,0.4323102530704207
107927,0.17960734122498384
107931,0.32028062332275276
107955,0.19842282545006837
107962,0.5524051899279597
107977,0.25078393154290574
107978,0.34189348451355445
107993,0.13943476263865992
108010,0.5982324362003615
108016,0.333171230307746
108018,0.8628436041704783
108027,0.7712414210361485
108045,0.796527908005812
108069,0.6300697460770067
108082,0.15648062154519957
108089,0.3387405678469852
108092,0.3203693915451818
108106,0.2545534417489988
108112,0.42977573133482133
108120,0.5618064142464086
108122,0.7721229023620269
108135,0.2906358233191073
108170,0.08210901074222239
108171,0.4669077655034925
108177,0.08508264246430372
108180,0.5268736286475014
108183,0.23794416892308437
108184,0.04833610080541614
108185,0.37474354476437943
108192,0.4183630370906843
108195,0.7015935147485319
108196,0.7542550890928734
108218,0.23110611083170712
108219,0.6014779742797653
108243,0.5563149176977727
108249,0.12165811260125149
108251,0.18334587700842347
108274,0.248868028672238
108280,0.9241805606522742
108289,0.5787458174596705
108292,0.18576142949541338
108295,0.43980710748207175
